marker_label,lsl_timestamp,local_received_lsl_timestamp
dynamic_sart_stimulus_onset__v=1__trial=196__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1296929.036424000,1296929.036770300
dynamic_sart_stimulus_offset__v=1__trial=196__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1296929.308350000,1296929.308513500
dynamic_sart_response_window_close__v=1__trial=196__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1296930.639199900,1296930.639432600
dynamic_sart_trial_complete__v=1__trial=196__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1296930.639199900,1296930.647066900
dynamic_sart_stimulus_onset__v=1__trial=197__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296930.706962000,1296930.707200200
dynamic_sart_stimulus_offset__v=1__trial=197__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296930.995560700,1296930.995821300
dynamic_sart_response_window_close__v=1__trial=197__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296932.310657700,1296932.310854400
dynamic_sart_trial_complete__v=1__trial=197__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296932.310657700,1296932.318184700
dynamic_sart_stimulus_onset__v=1__trial=198__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1296932.397924500,1296932.398180700
dynamic_sart_stimulus_offset__v=1__trial=198__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1296932.674011200,1296932.674239300
dynamic_sart_response_window_close__v=1__trial=198__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1296933.997804800,1296933.998002200
dynamic_sart_trial_complete__v=1__trial=198__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1296933.997804800,1296934.006328300
dynamic_sart_stimulus_onset__v=1__trial=199__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1296934.094379800,1296934.094605000
dynamic_sart_stimulus_offset__v=1__trial=199__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1296934.374567600,1296934.374810900
dynamic_sart_response_window_close__v=1__trial=199__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1296935.702084300,1296935.702286200
dynamic_sart_trial_complete__v=1__trial=199__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1296935.702084300,1296935.710512000
dynamic_sart_stimulus_onset__v=1__trial=200__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1296935.767344500,1296935.767538300
dynamic_sart_stimulus_offset__v=1__trial=200__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1296936.041651400,1296936.041927900
dynamic_sart_response_window_close__v=1__trial=200__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1296937.372947100,1296937.373178600
dynamic_sart_trial_complete__v=1__trial=200__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1296937.372947100,1296937.380925300
dynamic_sart_stimulus_onset__v=1__trial=201__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1296937.446707000,1296937.446973500
dynamic_sart_stimulus_offset__v=1__trial=201__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1296937.728636300,1296937.728780500
dynamic_sart_response_window_close__v=1__trial=201__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1296939.045724500,1296939.045925200
dynamic_sart_trial_complete__v=1__trial=201__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1296939.045724500,1296939.057995400
dynamic_sart_stimulus_onset__v=1__trial=202__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1296939.125400800,1296939.125641000
dynamic_sart_stimulus_offset__v=1__trial=202__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1296939.416604800,1296939.416926600
dynamic_sart_response_window_close__v=1__trial=202__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1296940.733478100,1296940.733673800
dynamic_sart_trial_complete__v=1__trial=202__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1296940.733478100,1296940.741217000
dynamic_sart_stimulus_onset__v=1__trial=203__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1296940.812567300,1296940.812788700
dynamic_sart_stimulus_offset__v=1__trial=203__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1296941.091826400,1296941.091989300
dynamic_sart_response_window_close__v=1__trial=203__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1296942.420595800,1296942.420825800
dynamic_sart_trial_complete__v=1__trial=203__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1296942.420595800,1296942.430192200
dynamic_sart_stimulus_onset__v=1__trial=204__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296942.491267500,1296942.491496800
dynamic_sart_stimulus_offset__v=1__trial=204__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296942.750437100,1296942.750645500
dynamic_sart_response_window_close__v=1__trial=204__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296944.092311100,1296944.092504300
dynamic_sart_trial_complete__v=1__trial=204__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296944.092311100,1296944.100186400
dynamic_sart_stimulus_onset__v=1__trial=205__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1296944.151695700,1296944.151905800
dynamic_sart_stimulus_offset__v=1__trial=205__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1296944.416506800,1296944.416657400
dynamic_sart_response_window_close__v=1__trial=205__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1296945.749467000,1296945.749737900
dynamic_sart_trial_complete__v=1__trial=205__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1296945.749467000,1296945.757283200
dynamic_sart_stimulus_onset__v=1__trial=206__condition=go__digit=0__block=1__phase=support__segment=session1_main__practice=0,1296945.827109900,1296945.827329300
dynamic_sart_stimulus_offset__v=1__trial=206__condition=go__digit=0__block=1__phase=support__segment=session1_main__practice=0,1296946.107635100,1296946.107815200
dynamic_sart_response_window_close__v=1__trial=206__condition=go__digit=0__block=1__phase=support__segment=session1_main__practice=0,1296947.436729600,1296947.437008600
dynamic_sart_trial_complete__v=1__trial=206__condition=go__digit=0__block=1__phase=support__segment=session1_main__practice=0,1296947.436729600,1296947.445143800
dynamic_sart_stimulus_onset__v=1__trial=207__condition=go__digit=5__block=1__phase=support__segment=session1_main__practice=0,1296947.508651000,1296947.508883800
dynamic_sart_stimulus_offset__v=1__trial=207__condition=go__digit=5__block=1__phase=support__segment=session1_main__practice=0,1296947.772792000,1296947.773006400
dynamic_sart_response_window_close__v=1__trial=207__condition=go__digit=5__block=1__phase=support__segment=session1_main__practice=0,1296949.108944500,1296949.109169700
dynamic_sart_trial_complete__v=1__trial=207__condition=go__digit=5__block=1__phase=support__segment=session1_main__practice=0,1296949.108944500,1296949.120415400
dynamic_sart_stimulus_onset__v=1__trial=208__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1296949.192009700,1296949.192270200
dynamic_sart_stimulus_offset__v=1__trial=208__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1296949.448945500,1296949.449091500
dynamic_sart_response_window_close__v=1__trial=208__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1296950.796692600,1296950.796925300
dynamic_sart_trial_complete__v=1__trial=208__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1296950.796692600,1296950.804787300
dynamic_sart_stimulus_onset__v=1__trial=209__condition=go__digit=2__block=1__phase=support__segment=session1_main__practice=0,1296950.875396200,1296950.875769700
dynamic_sart_stimulus_offset__v=1__trial=209__condition=go__digit=2__block=1__phase=support__segment=session1_main__practice=0,1296951.161576800,1296951.161807800
dynamic_sart_response_window_close__v=1__trial=209__condition=go__digit=2__block=1__phase=support__segment=session1_main__practice=0,1296952.483982300,1296952.484240300
dynamic_sart_trial_complete__v=1__trial=209__condition=go__digit=2__block=1__phase=support__segment=session1_main__practice=0,1296952.483982300,1296952.492273700
dynamic_sart_stimulus_onset__v=1__trial=210__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296952.579378500,1296952.579615400
dynamic_sart_stimulus_offset__v=1__trial=210__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296952.858615500,1296952.858868300
dynamic_sart_response_window_close__v=1__trial=210__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296954.187123000,1296954.187330300
dynamic_sart_trial_complete__v=1__trial=210__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296954.187123000,1296954.194811700
dynamic_sart_stimulus_onset__v=1__trial=211__condition=go__digit=4__block=1__phase=support__segment=session1_main__practice=0,1296954.274314500,1296954.274562000
dynamic_sart_stimulus_offset__v=1__trial=211__condition=go__digit=4__block=1__phase=support__segment=session1_main__practice=0,1296954.540469900,1296954.541294500
dynamic_sart_response_window_close__v=1__trial=211__condition=go__digit=4__block=1__phase=support__segment=session1_main__practice=0,1296955.873881200,1296955.874109400
dynamic_sart_trial_complete__v=1__trial=211__condition=go__digit=4__block=1__phase=support__segment=session1_main__practice=0,1296955.873881200,1296955.881881800
dynamic_sart_stimulus_onset__v=1__trial=212__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1296955.958670700,1296955.959218100
dynamic_sart_stimulus_offset__v=1__trial=212__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1296956.235320700,1296956.235622400
dynamic_sart_response_window_close__v=1__trial=212__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1296957.562606400,1296957.562822800
dynamic_sart_trial_complete__v=1__trial=212__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1296957.562606400,1296957.572993100
dynamic_sart_stimulus_onset__v=1__trial=213__condition=go__digit=0__block=1__phase=support__segment=session1_main__practice=0,1296957.643639900,1296957.643964700
dynamic_sart_stimulus_offset__v=1__trial=213__condition=go__digit=0__block=1__phase=support__segment=session1_main__practice=0,1296957.913546000,1296957.913739700
dynamic_sart_response_window_close__v=1__trial=213__condition=go__digit=0__block=1__phase=support__segment=session1_main__practice=0,1296959.248354200,1296959.248583900
dynamic_sart_trial_complete__v=1__trial=213__condition=go__digit=0__block=1__phase=support__segment=session1_main__practice=0,1296959.248354200,1296959.259798600
dynamic_sart_stimulus_onset__v=1__trial=214__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1296959.341192300,1296959.341382200
dynamic_sart_stimulus_offset__v=1__trial=214__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1296959.606362600,1296959.606585700
dynamic_sart_response_window_close__v=1__trial=214__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1296960.935805200,1296960.936056700
dynamic_sart_trial_complete__v=1__trial=214__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1296960.935805200,1296960.944755500
dynamic_sart_stimulus_onset__v=1__trial=215__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1296961.026668900,1296961.026890400
dynamic_sart_stimulus_offset__v=1__trial=215__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1296961.294873700,1296961.295003900
dynamic_sart_response_window_close__v=1__trial=215__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1296962.625316300,1296962.625524700
dynamic_sart_trial_complete__v=1__trial=215__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1296962.625316300,1296962.634279900
dynamic_sart_stimulus_onset__v=1__trial=216__condition=go__digit=4__block=1__phase=support__segment=session1_main__practice=0,1296962.708804400,1296962.709044500
dynamic_sart_stimulus_offset__v=1__trial=216__condition=go__digit=4__block=1__phase=support__segment=session1_main__practice=0,1296962.989170800,1296962.989314900
dynamic_sart_response_window_close__v=1__trial=216__condition=go__digit=4__block=1__phase=support__segment=session1_main__practice=0,1296964.311545600,1296964.311788900
dynamic_sart_trial_complete__v=1__trial=216__condition=go__digit=4__block=1__phase=support__segment=session1_main__practice=0,1296964.311545600,1296964.319722300
dynamic_sart_stimulus_onset__v=1__trial=217__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296964.391360900,1296964.391593900
dynamic_sart_stimulus_offset__v=1__trial=217__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296964.674187000,1296964.674396500
dynamic_sart_response_window_close__v=1__trial=217__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296966.000275200,1296966.000504600
dynamic_sart_trial_complete__v=1__trial=217__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296966.000275200,1296966.008349800
dynamic_sart_stimulus_onset__v=1__trial=218__condition=go__digit=2__block=1__phase=support__segment=session1_main__practice=0,1296966.075332200,1296966.075559600
dynamic_sart_stimulus_offset__v=1__trial=218__condition=go__digit=2__block=1__phase=support__segment=session1_main__practice=0,1296966.343551700,1296966.343765500
dynamic_sart_response_window_close__v=1__trial=218__condition=go__digit=2__block=1__phase=support__segment=session1_main__practice=0,1296967.671263700,1296967.671445100
dynamic_sart_trial_complete__v=1__trial=218__condition=go__digit=2__block=1__phase=support__segment=session1_main__practice=0,1296967.671263700,1296967.678099000
dynamic_sart_stimulus_onset__v=1__trial=219__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1296967.735329900,1296967.735483400
dynamic_sart_stimulus_offset__v=1__trial=219__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1296968.000644000,1296968.000861400
dynamic_sart_response_window_close__v=1__trial=219__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1296969.344010600,1296969.344216300
dynamic_sart_trial_complete__v=1__trial=219__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1296969.344010600,1296969.353470900
dynamic_sart_stimulus_onset__v=1__trial=220__condition=go__digit=5__block=1__phase=support__segment=session1_main__practice=0,1296969.425965800,1296969.426196000
dynamic_sart_stimulus_offset__v=1__trial=220__condition=go__digit=5__block=1__phase=support__segment=session1_main__practice=0,1296969.708688100,1296969.708849600
dynamic_sart_response_window_close__v=1__trial=220__condition=go__digit=5__block=1__phase=support__segment=session1_main__practice=0,1296971.030276200,1296971.030502000
dynamic_sart_trial_complete__v=1__trial=220__condition=go__digit=5__block=1__phase=support__segment=session1_main__practice=0,1296971.030276200,1296971.038971100
dynamic_sart_stimulus_onset__v=1__trial=221__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1296971.108910000,1296971.109529800
dynamic_sart_stimulus_offset__v=1__trial=221__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1296971.391922000,1296971.392148800
dynamic_sart_response_window_close__v=1__trial=221__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1296972.718183300,1296972.718413600
dynamic_sart_trial_complete__v=1__trial=221__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1296972.718183300,1296972.727862100
dynamic_sart_stimulus_onset__v=1__trial=222__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1296972.791570900,1296972.791874100
dynamic_sart_stimulus_offset__v=1__trial=222__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1296973.057735200,1296973.058088000
dynamic_sart_response_window_close__v=1__trial=222__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1296974.389211700,1296974.389477400
dynamic_sart_trial_complete__v=1__trial=222__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1296974.389211700,1296974.396844900
dynamic_sart_stimulus_onset__v=1__trial=223__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1296974.458703100,1296974.458938700
dynamic_sart_stimulus_offset__v=1__trial=223__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1296974.739011100,1296974.739240000
dynamic_sart_response_window_close__v=1__trial=223__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1296976.060573500,1296976.060801800
dynamic_sart_trial_complete__v=1__trial=223__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1296976.060573500,1296976.068713000
dynamic_sart_stimulus_onset__v=1__trial=224__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296976.117195300,1296976.117419400
dynamic_sart_stimulus_offset__v=1__trial=224__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296976.381766700,1296976.381976400
dynamic_sart_response_window_close__v=1__trial=224__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296977.718153600,1296977.718328300
dynamic_sart_trial_complete__v=1__trial=224__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296977.718153600,1296977.725808800
dynamic_sart_stimulus_onset__v=1__trial=225__condition=go__digit=2__block=1__phase=support__segment=session1_main__practice=0,1296977.792028500,1296977.792539000
dynamic_sart_stimulus_offset__v=1__trial=225__condition=go__digit=2__block=1__phase=support__segment=session1_main__practice=0,1296978.060973300,1296978.061118400
dynamic_sart_response_window_close__v=1__trial=225__condition=go__digit=2__block=1__phase=support__segment=session1_main__practice=0,1296979.389350400,1296979.389801000
dynamic_sart_trial_complete__v=1__trial=225__condition=go__digit=2__block=1__phase=support__segment=session1_main__practice=0,1296979.389350400,1296979.400656600
dynamic_sart_stimulus_onset__v=1__trial=226__condition=go__digit=0__block=1__phase=support__segment=session1_main__practice=0,1296979.476796000,1296979.477193700
dynamic_sart_stimulus_offset__v=1__trial=226__condition=go__digit=0__block=1__phase=support__segment=session1_main__practice=0,1296979.749861200,1296979.750090200
dynamic_sart_response_window_close__v=1__trial=226__condition=go__digit=0__block=1__phase=support__segment=session1_main__practice=0,1296981.076358700,1296981.076563100
dynamic_sart_trial_complete__v=1__trial=226__condition=go__digit=0__block=1__phase=support__segment=session1_main__practice=0,1296981.076358700,1296981.084021200
dynamic_sart_stimulus_onset__v=1__trial=227__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1296981.158704900,1296981.158942000
dynamic_sart_stimulus_offset__v=1__trial=227__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1296981.448908400,1296981.449153400
dynamic_sart_response_window_close__v=1__trial=227__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1296982.765162300,1296982.765387400
dynamic_sart_trial_complete__v=1__trial=227__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1296982.765162300,1296982.774879300
dynamic_sart_stimulus_onset__v=1__trial=228__condition=go__digit=4__block=1__phase=support__segment=session1_main__practice=0,1296982.835317200,1296982.835590200
dynamic_sart_stimulus_offset__v=1__trial=228__condition=go__digit=4__block=1__phase=support__segment=session1_main__practice=0,1296983.100881300,1296983.101111200
dynamic_sart_response_window_close__v=1__trial=228__condition=go__digit=4__block=1__phase=support__segment=session1_main__practice=0,1296984.436958100,1296984.437233800
dynamic_sart_trial_complete__v=1__trial=228__condition=go__digit=4__block=1__phase=support__segment=session1_main__practice=0,1296984.436958100,1296984.445196300
dynamic_sart_stimulus_onset__v=1__trial=229__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1296984.514309100,1296984.514579100
dynamic_sart_stimulus_offset__v=1__trial=229__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1296984.779010600,1296984.779218900
dynamic_sart_response_window_close__v=1__trial=229__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1296986.123586500,1296986.123851100
dynamic_sart_trial_complete__v=1__trial=229__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1296986.123586500,1296986.130051600
dynamic_sart_stimulus_onset__v=1__trial=230__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296986.216544800,1296986.216782400
dynamic_sart_stimulus_offset__v=1__trial=230__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296986.499547800,1296986.499724300
dynamic_sart_response_window_close__v=1__trial=230__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296987.812313500,1296987.812634000
dynamic_sart_trial_complete__v=1__trial=230__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296987.812313500,1296987.820364200
dynamic_sart_stimulus_onset__v=1__trial=231__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1296987.878008100,1296987.878211800
dynamic_sart_stimulus_offset__v=1__trial=231__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1296988.167771600,1296988.168008600
dynamic_sart_response_window_close__v=1__trial=231__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1296989.485234800,1296989.485479700
dynamic_sart_trial_complete__v=1__trial=231__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1296989.485234800,1296989.496714900
dynamic_sart_stimulus_onset__v=1__trial=232__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1296989.556880000,1296989.557102300
dynamic_sart_stimulus_offset__v=1__trial=232__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1296989.832897800,1296989.833053200
dynamic_sart_response_window_close__v=1__trial=232__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1296991.154765800,1296991.154990300
dynamic_sart_trial_complete__v=1__trial=232__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1296991.154765800,1296991.163717900
dynamic_sart_stimulus_onset__v=1__trial=233__condition=go__digit=5__block=1__phase=support__segment=session1_main__practice=0,1296991.242954300,1296991.243200800
dynamic_sart_stimulus_offset__v=1__trial=233__condition=go__digit=5__block=1__phase=support__segment=session1_main__practice=0,1296991.505350700,1296991.505567300
dynamic_sart_response_window_close__v=1__trial=233__condition=go__digit=5__block=1__phase=support__segment=session1_main__practice=0,1296992.843514300,1296992.843731100
dynamic_sart_trial_complete__v=1__trial=233__condition=go__digit=5__block=1__phase=support__segment=session1_main__practice=0,1296992.843514300,1296992.852088500
dynamic_sart_stimulus_onset__v=1__trial=234__condition=go__digit=0__block=1__phase=support__segment=session1_main__practice=0,1296992.925412600,1296992.925639200
dynamic_sart_stimulus_offset__v=1__trial=234__condition=go__digit=0__block=1__phase=support__segment=session1_main__practice=0,1296993.206607100,1296993.206928900
dynamic_sart_response_window_close__v=1__trial=234__condition=go__digit=0__block=1__phase=support__segment=session1_main__practice=0,1296994.530036100,1296994.530257300
dynamic_sart_trial_complete__v=1__trial=234__condition=go__digit=0__block=1__phase=support__segment=session1_main__practice=0,1296994.530036100,1296994.538552300
dynamic_sart_stimulus_onset__v=1__trial=235__condition=go__digit=2__block=1__phase=support__segment=session1_main__practice=0,1296994.602703900,1296994.603012400
dynamic_sart_stimulus_offset__v=1__trial=235__condition=go__digit=2__block=1__phase=support__segment=session1_main__practice=0,1296994.864895200,1296994.865118200
dynamic_sart_response_window_close__v=1__trial=235__condition=go__digit=2__block=1__phase=support__segment=session1_main__practice=0,1296996.202166500,1296996.202433100
dynamic_sart_trial_complete__v=1__trial=235__condition=go__digit=2__block=1__phase=support__segment=session1_main__practice=0,1296996.202166500,1296996.210587000
dynamic_sart_stimulus_onset__v=1__trial=236__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1296996.279191700,1296996.279438600
dynamic_sart_stimulus_offset__v=1__trial=236__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1296996.542355000,1296996.542533600
dynamic_sart_response_window_close__v=1__trial=236__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1296997.874159300,1296997.874417300
dynamic_sart_trial_complete__v=1__trial=236__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1296997.874159300,1296997.883648700
dynamic_sart_stimulus_onset__v=1__trial=237__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296997.942236600,1296997.942449900
dynamic_sart_stimulus_offset__v=1__trial=237__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296998.218519100,1296998.218942500
dynamic_sart_response_window_close__v=1__trial=237__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296999.547096300,1296999.547314800
dynamic_sart_trial_complete__v=1__trial=237__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1296999.547096300,1296999.561086100
dynamic_sart_stimulus_onset__v=1__trial=238__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1296999.614595800,1296999.614808500
dynamic_sart_stimulus_offset__v=1__trial=238__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1296999.883402900,1296999.883949400
dynamic_sart_response_window_close__v=1__trial=238__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1297001.219298900,1297001.219555800
dynamic_sart_trial_complete__v=1__trial=238__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1297001.219298900,1297001.228524800
dynamic_sart_stimulus_onset__v=1__trial=239__condition=go__digit=5__block=1__phase=support__segment=session1_main__practice=0,1297001.295567800,1297001.295803000
dynamic_sart_stimulus_offset__v=1__trial=239__condition=go__digit=5__block=1__phase=support__segment=session1_main__practice=0,1297001.562016200,1297001.562239500
dynamic_sart_response_window_close__v=1__trial=239__condition=go__digit=5__block=1__phase=support__segment=session1_main__practice=0,1297002.906337600,1297002.906559800
dynamic_sart_trial_complete__v=1__trial=239__condition=go__digit=5__block=1__phase=support__segment=session1_main__practice=0,1297002.906337600,1297002.914385700
dynamic_sart_stimulus_onset__v=1__trial=240__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1297002.992031000,1297002.992399700
dynamic_sart_stimulus_offset__v=1__trial=240__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1297003.275365100,1297003.275733700
dynamic_sart_response_window_close__v=1__trial=240__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1297004.593524700,1297004.593753800
dynamic_sart_trial_complete__v=1__trial=240__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1297004.593524700,1297004.602895000
dynamic_sart_stimulus_onset__v=1__trial=241__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1297004.655852300,1297004.656054100
dynamic_sart_stimulus_offset__v=1__trial=241__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1297004.938042500,1297004.938274000
dynamic_sart_response_window_close__v=1__trial=241__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1297006.264869200,1297006.265090600
dynamic_sart_trial_complete__v=1__trial=241__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1297006.264869200,1297006.272298100
dynamic_sart_stimulus_onset__v=1__trial=242__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1297006.341488700,1297006.341740300
dynamic_sart_stimulus_offset__v=1__trial=242__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1297006.599446500,1297006.599672100
dynamic_sart_response_window_close__v=1__trial=242__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1297007.936755900,1297007.936993800
dynamic_sart_trial_complete__v=1__trial=242__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1297007.936755900,1297007.945130000
dynamic_sart_stimulus_onset__v=1__trial=243__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1297007.999486800,1297007.999765700
dynamic_sart_stimulus_offset__v=1__trial=243__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1297008.262363100,1297008.262662400
dynamic_sart_response_window_close__v=1__trial=243__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1297009.608989100,1297009.609230800
dynamic_sart_trial_complete__v=1__trial=243__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1297009.608989100,1297009.623671500
dynamic_sart_stimulus_onset__v=1__trial=244__condition=go__digit=4__block=1__phase=support__segment=session1_main__practice=0,1297009.684947300,1297009.685162500
