trial,label,event_type,timestamp,value,metadata
97,go_nogo_stimulus_onset_97_go_triangle_magenta,EVENT,504155.343,,"{""color"": ""magenta"", ""expected_frame_interval_ms"": 16.670639999210835, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504155.3770867, ""expected_visual_onset_monotonic"": 504155.343, ""expected_visual_onset_uncertainty_ms"": 8.335319999605417, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504155.3770867, ""flip_monotonic"": 504155.343, ""is_no_go"": false, ""lsl_timestamp"": 504155.3770867, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 59.98569941210048, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""triangle"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
97,button_press,EVENT,504155.6747861,space,"{""is_response_key"": true, ""lsl_timestamp"": 504155.7088728, ""marker_push_latency_ms"": 0.0, ""rt_from_flip_seconds"": 0.3317860999959521, ""rt_seconds"": 0.3317860999959521}"
97,go_nogo_stimulus_offset_97_go_triangle_magenta,EVENT,504156.156,,"{""color"": ""magenta"", ""expected_frame_interval_ms"": 16.670639999210835, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504156.1872851, ""expected_visual_onset_monotonic"": 504156.156, ""expected_visual_onset_uncertainty_ms"": 8.335319999605417, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504156.1872851, ""flip_monotonic"": 504156.156, ""is_no_go"": false, ""lsl_timestamp"": 504156.1872851, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 59.98569941210048, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""triangle"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
97,go_nogo_trial_complete,EVENT,504156.171,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 1, ""commission_error"": 0, ""condition"": ""go"", ""correct"": true, ""correct_press"": 1, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": false, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": 0.3317860999959521, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-calibration\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T125304"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504156.1872851, ""stimulus_offset_monotonic"": 504156.156, ""stimulus_onset_lsl_timestamp"": 504155.3770867, ""stimulus_onset_monotonic"": 504155.343, ""task"": ""go_nogo""}"
98,go_nogo_stimulus_onset_98_go_star_yellow,EVENT,504156.89,,"{""color"": ""yellow"", ""expected_frame_interval_ms"": 16.670639999210835, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504156.9214313, ""expected_visual_onset_monotonic"": 504156.89, ""expected_visual_onset_uncertainty_ms"": 8.335319999605417, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504156.9214313, ""flip_monotonic"": 504156.89, ""is_no_go"": false, ""lsl_timestamp"": 504156.9214313, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 59.98569941210048, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""star"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
98,button_press,EVENT,504157.2307395,space,"{""is_response_key"": true, ""lsl_timestamp"": 504157.2621708, ""marker_push_latency_ms"": 0.0, ""rt_from_flip_seconds"": 0.3407395000103861, ""rt_seconds"": 0.3407395000103861}"
98,go_nogo_stimulus_offset_98_go_star_yellow,EVENT,504157.703,,"{""color"": ""yellow"", ""expected_frame_interval_ms"": 16.670639999210835, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504157.7295856, ""expected_visual_onset_monotonic"": 504157.703, ""expected_visual_onset_uncertainty_ms"": 8.335319999605417, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504157.7295856, ""flip_monotonic"": 504157.703, ""is_no_go"": false, ""lsl_timestamp"": 504157.7295856, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 59.98569941210048, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""star"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
98,go_nogo_trial_complete,EVENT,504157.703,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 1, ""commission_error"": 0, ""condition"": ""go"", ""correct"": true, ""correct_press"": 1, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": false, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": 0.3407395000103861, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-calibration\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T125304"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504157.7295856, ""stimulus_offset_monotonic"": 504157.703, ""stimulus_onset_lsl_timestamp"": 504156.9214313, ""stimulus_onset_monotonic"": 504156.89, ""task"": ""go_nogo""}"
99,go_nogo_stimulus_onset_99_go_triangle_blue,EVENT,504158.437,,"{""color"": ""blue"", ""expected_frame_interval_ms"": 16.670639999210835, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504158.4719821, ""expected_visual_onset_monotonic"": 504158.437, ""expected_visual_onset_uncertainty_ms"": 8.335319999605417, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504158.4719821, ""flip_monotonic"": 504158.437, ""is_no_go"": false, ""lsl_timestamp"": 504158.4719821, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 59.98569941210048, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""triangle"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
99,button_press,EVENT,504158.7699196,space,"{""is_response_key"": true, ""lsl_timestamp"": 504158.8049017, ""marker_push_latency_ms"": 0.0, ""rt_from_flip_seconds"": 0.3329196000122465, ""rt_seconds"": 0.3329196000122465}"
99,go_nogo_stimulus_offset_99_go_triangle_blue,EVENT,504159.265,,"{""color"": ""blue"", ""expected_frame_interval_ms"": 16.670639999210835, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504159.2882076, ""expected_visual_onset_monotonic"": 504159.265, ""expected_visual_onset_uncertainty_ms"": 8.335319999605417, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504159.2882076, ""flip_monotonic"": 504159.265, ""is_no_go"": false, ""lsl_timestamp"": 504159.2882076, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 59.98569941210048, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""triangle"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
99,go_nogo_trial_complete,EVENT,504159.265,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 1, ""commission_error"": 0, ""condition"": ""go"", ""correct"": true, ""correct_press"": 1, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": false, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": 0.3329196000122465, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-calibration\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T125304"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504159.2882076, ""stimulus_offset_monotonic"": 504159.265, ""stimulus_onset_lsl_timestamp"": 504158.4719821, ""stimulus_onset_monotonic"": 504158.437, ""task"": ""go_nogo""}"
100,go_nogo_stimulus_onset_100_go_square_yellow,EVENT,504160.0,,"{""color"": ""yellow"", ""expected_frame_interval_ms"": 16.670639999210835, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504160.0240256, ""expected_visual_onset_monotonic"": 504160.0, ""expected_visual_onset_uncertainty_ms"": 8.335319999605417, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504160.0240256, ""flip_monotonic"": 504160.0, ""is_no_go"": false, ""lsl_timestamp"": 504160.0240256, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 59.98569941210048, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""square"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
100,button_press,EVENT,504160.3401642,space,"{""is_response_key"": true, ""lsl_timestamp"": 504160.3641898, ""marker_push_latency_ms"": 0.0, ""rt_from_flip_seconds"": 0.34016419999534264, ""rt_seconds"": 0.34016419999534264}"
100,go_nogo_stimulus_offset_100_go_square_yellow,EVENT,504160.812,,"{""color"": ""yellow"", ""expected_frame_interval_ms"": 16.670639999210835, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504160.8341802, ""expected_visual_onset_monotonic"": 504160.812, ""expected_visual_onset_uncertainty_ms"": 8.335319999605417, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504160.8341802, ""flip_monotonic"": 504160.812, ""is_no_go"": false, ""lsl_timestamp"": 504160.8341802, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 59.98569941210048, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""square"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
100,go_nogo_trial_complete,EVENT,504160.812,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 1, ""commission_error"": 0, ""condition"": ""go"", ""correct"": true, ""correct_press"": 1, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": false, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": 0.34016419999534264, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-calibration\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T125304"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504160.8341802, ""stimulus_offset_monotonic"": 504160.812, ""stimulus_onset_lsl_timestamp"": 504160.0240256, ""stimulus_onset_monotonic"": 504160.0, ""task"": ""go_nogo""}"
101,go_nogo_stimulus_onset_101_go_hexagon_yellow,EVENT,504161.546,,"{""color"": ""yellow"", ""expected_frame_interval_ms"": 16.670639999210835, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504161.5708306, ""expected_visual_onset_monotonic"": 504161.546, ""expected_visual_onset_uncertainty_ms"": 8.335319999605417, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504161.5708306, ""flip_monotonic"": 504161.546, ""is_no_go"": false, ""lsl_timestamp"": 504161.5708306, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 59.98569941210048, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""hexagon"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
101,button_press,EVENT,504161.83536679996,space,"{""is_response_key"": true, ""lsl_timestamp"": 504161.8601974, ""marker_push_latency_ms"": 0.0, ""rt_from_flip_seconds"": 0.2893667999887839, ""rt_seconds"": 0.2893667999887839}"
101,go_nogo_stimulus_offset_101_go_hexagon_yellow,EVENT,504162.343,,"{""color"": ""yellow"", ""expected_frame_interval_ms"": 16.670639999210835, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504162.378884, ""expected_visual_onset_monotonic"": 504162.343, ""expected_visual_onset_uncertainty_ms"": 8.335319999605417, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504162.378884, ""flip_monotonic"": 504162.343, ""is_no_go"": false, ""lsl_timestamp"": 504162.378884, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 59.98569941210048, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""hexagon"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
101,go_nogo_trial_complete,EVENT,504162.359,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 1, ""commission_error"": 0, ""condition"": ""go"", ""correct"": true, ""correct_press"": 1, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": false, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": 0.2893667999887839, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-calibration\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T125304"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504162.378884, ""stimulus_offset_monotonic"": 504162.343, ""stimulus_onset_lsl_timestamp"": 504161.5708306, ""stimulus_onset_monotonic"": 504161.546, ""task"": ""go_nogo""}"
102,go_nogo_stimulus_onset_102_go_triangle_red,EVENT,504163.093,,"{""color"": ""red"", ""expected_frame_interval_ms"": 16.670639999210835, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504163.121556, ""expected_visual_onset_monotonic"": 504163.093, ""expected_visual_onset_uncertainty_ms"": 8.335319999605417, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504163.121556, ""flip_monotonic"": 504163.093, ""is_no_go"": false, ""lsl_timestamp"": 504163.121556, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 59.98569941210048, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""triangle"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
102,button_press,EVENT,504163.4876381,space,"{""is_response_key"": true, ""lsl_timestamp"": 504163.5161941, ""marker_push_latency_ms"": 0.0, ""rt_from_flip_seconds"": 0.39463809999870136, ""rt_seconds"": 0.39463809999870136}"
102,go_nogo_stimulus_offset_102_go_triangle_red,EVENT,504163.906,,"{""color"": ""red"", ""expected_frame_interval_ms"": 16.670639999210835, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504163.9304425, ""expected_visual_onset_monotonic"": 504163.906, ""expected_visual_onset_uncertainty_ms"": 8.335319999605417, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504163.9304425, ""flip_monotonic"": 504163.906, ""is_no_go"": false, ""lsl_timestamp"": 504163.9304425, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 59.98569941210048, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""triangle"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
102,go_nogo_trial_complete,EVENT,504163.906,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 1, ""commission_error"": 0, ""condition"": ""go"", ""correct"": true, ""correct_press"": 1, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": false, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": 0.39463809999870136, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-calibration\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T125304"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504163.9304425, ""stimulus_offset_monotonic"": 504163.906, ""stimulus_onset_lsl_timestamp"": 504163.121556, ""stimulus_onset_monotonic"": 504163.093, ""task"": ""go_nogo""}"
103,go_nogo_stimulus_onset_103_nogo_x_white,EVENT,504164.64,,"{""color"": ""white"", ""expected_frame_interval_ms"": 16.670639999210835, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504164.6736218, ""expected_visual_onset_monotonic"": 504164.64, ""expected_visual_onset_uncertainty_ms"": 8.335319999605417, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504164.6736218, ""flip_monotonic"": 504164.64, ""is_no_go"": true, ""lsl_timestamp"": 504164.6736218, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 59.98569941210048, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""x"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
103,go_nogo_stimulus_offset_103_nogo_x_white,EVENT,504165.453,,"{""color"": ""white"", ""expected_frame_interval_ms"": 16.670639999210835, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504165.4836965, ""expected_visual_onset_monotonic"": 504165.453, ""expected_visual_onset_uncertainty_ms"": 8.335319999605417, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504165.4836965, ""flip_monotonic"": 504165.453, ""is_no_go"": true, ""lsl_timestamp"": 504165.4836965, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 59.98569941210048, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""x"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
103,go_nogo_trial_complete,EVENT,504165.468,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 0, ""commission_error"": 0, ""condition"": ""no_go"", ""correct"": true, ""correct_press"": 1, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": true, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": null, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-calibration\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T125304"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504165.4836965, ""stimulus_offset_monotonic"": 504165.453, ""stimulus_onset_lsl_timestamp"": 504164.6736218, ""stimulus_onset_monotonic"": 504164.64, ""task"": ""go_nogo""}"
104,go_nogo_stimulus_onset_104_go_square_magenta,EVENT,504166.187,,"{""color"": ""magenta"", ""expected_frame_interval_ms"": 16.670639999210835, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504166.219375, ""expected_visual_onset_monotonic"": 504166.187, ""expected_visual_onset_uncertainty_ms"": 8.335319999605417, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504166.219375, ""flip_monotonic"": 504166.187, ""is_no_go"": false, ""lsl_timestamp"": 504166.219375, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 59.98569941210048, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""square"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
104,button_press,EVENT,504166.8537095,space,"{""is_response_key"": true, ""lsl_timestamp"": 504166.8860845, ""marker_push_latency_ms"": 0.0, ""rt_from_flip_seconds"": 0.6667095000157133, ""rt_seconds"": 0.6667095000157133}"
104,go_nogo_stimulus_offset_104_go_square_magenta,EVENT,504167.0,,"{""color"": ""magenta"", ""expected_frame_interval_ms"": 16.670639999210835, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504167.0293521, ""expected_visual_onset_monotonic"": 504167.0, ""expected_visual_onset_uncertainty_ms"": 8.335319999605417, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504167.0293521, ""flip_monotonic"": 504167.0, ""is_no_go"": false, ""lsl_timestamp"": 504167.0293521, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 59.98569941210048, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""square"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
104,go_nogo_trial_complete,EVENT,504167.0,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 1, ""commission_error"": 0, ""condition"": ""go"", ""correct"": true, ""correct_press"": 1, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": false, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": 0.6667095000157133, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-calibration\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T125304"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504167.0293521, ""stimulus_offset_monotonic"": 504167.0, ""stimulus_onset_lsl_timestamp"": 504166.219375, ""stimulus_onset_monotonic"": 504166.187, ""task"": ""go_nogo""}"
105,go_nogo_stimulus_onset_105_go_square_yellow,EVENT,504167.734,,"{""color"": ""yellow"", ""expected_frame_interval_ms"": 16.670639999210835, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504167.7637854, ""expected_visual_onset_monotonic"": 504167.734, ""expected_visual_onset_uncertainty_ms"": 8.335319999605417, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504167.7637854, ""flip_monotonic"": 504167.734, ""is_no_go"": false, ""lsl_timestamp"": 504167.7637854, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 59.98569941210048, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""square"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
105,button_press,EVENT,504168.18235230003,space,"{""is_response_key"": true, ""lsl_timestamp"": 504168.21213770006, ""marker_push_latency_ms"": 0.0, ""rt_from_flip_seconds"": 0.44835230003809556, ""rt_seconds"": 0.44835230003809556}"
105,go_nogo_stimulus_offset_105_go_square_yellow,EVENT,504168.546,,"{""color"": ""yellow"", ""expected_frame_interval_ms"": 16.670639999210835, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504168.5722057, ""expected_visual_onset_monotonic"": 504168.546, ""expected_visual_onset_uncertainty_ms"": 8.335319999605417, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504168.5722057, ""flip_monotonic"": 504168.546, ""is_no_go"": false, ""lsl_timestamp"": 504168.5722057, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 59.98569941210048, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""square"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
105,go_nogo_trial_complete,EVENT,504168.546,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 1, ""commission_error"": 0, ""condition"": ""go"", ""correct"": true, ""correct_press"": 1, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": false, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": 0.44835230003809556, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-calibration\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T125304"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504168.5722057, ""stimulus_offset_monotonic"": 504168.546, ""stimulus_onset_lsl_timestamp"": 504167.7637854, ""stimulus_onset_monotonic"": 504167.734, ""task"": ""go_nogo""}"
106,go_nogo_stimulus_onset_106_go_square_red,EVENT,504169.281,,"{""color"": ""red"", ""expected_frame_interval_ms"": 16.670639999210835, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504169.3077027, ""expected_visual_onset_monotonic"": 504169.281, ""expected_visual_onset_uncertainty_ms"": 8.335319999605417, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504169.3077027, ""flip_monotonic"": 504169.281, ""is_no_go"": false, ""lsl_timestamp"": 504169.3077027, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 59.98569941210048, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""square"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
106,button_press,EVENT,504169.6666795,space,"{""is_response_key"": true, ""lsl_timestamp"": 504169.6933822, ""marker_push_latency_ms"": 0.0, ""rt_from_flip_seconds"": 0.38567950000287965, ""rt_seconds"": 0.38567950000287965}"
106,go_nogo_stimulus_offset_106_go_square_red,EVENT,504170.093,,"{""color"": ""red"", ""expected_frame_interval_ms"": 16.670639999210835, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504170.1246814, ""expected_visual_onset_monotonic"": 504170.093, ""expected_visual_onset_uncertainty_ms"": 8.335319999605417, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504170.1246814, ""flip_monotonic"": 504170.093, ""is_no_go"": false, ""lsl_timestamp"": 504170.1246814, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 59.98569941210048, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""square"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
106,go_nogo_trial_complete,EVENT,504170.109,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 1, ""commission_error"": 0, ""condition"": ""go"", ""correct"": true, ""correct_press"": 1, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": false, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": 0.38567950000287965, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-calibration\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T125304"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504170.1246814, ""stimulus_offset_monotonic"": 504170.093, ""stimulus_onset_lsl_timestamp"": 504169.3077027, ""stimulus_onset_monotonic"": 504169.281, ""task"": ""go_nogo""}"
107,go_nogo_stimulus_onset_107_go_star_green,EVENT,504170.828,,"{""color"": ""green"", ""expected_frame_interval_ms"": 16.670639999210835, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504170.8599053, ""expected_visual_onset_monotonic"": 504170.828, ""expected_visual_onset_uncertainty_ms"": 8.335319999605417, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504170.8599053, ""flip_monotonic"": 504170.828, ""is_no_go"": false, ""lsl_timestamp"": 504170.8599053, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 59.98569941210048, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""star"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
107,button_press,EVENT,504171.3333996,space,"{""is_response_key"": true, ""lsl_timestamp"": 504171.36530490004, ""marker_push_latency_ms"": 0.0, ""rt_from_flip_seconds"": 0.5053996000206098, ""rt_seconds"": 0.5053996000206098}"
