trial,model_id,model_role,model_kind,target,probability_no_go,probability_attention_lapse,canonical_label,canonical_attention_lapse_label,canonical_slow_go_rt,canonical_omission_error,canonical_commission_error,canonical_composite_lapse
97,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
97,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010222260443195,0,0,0,0,0,0
97,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5035951309588392,0,0,0,0,0,0
98,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,0,0,0,0,0,0
98,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.13747168910599178,0,0,0,0,0,0
98,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
98,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010204427321444,0,0,0,0,0,0
98,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.49506364317612944,0,0,0,0,0,0
99,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,0.999999999995719,0,1,1,0,0,1
99,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.23636147934505633,0,1,1,0,0,1
99,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,1,1,0,0,1
99,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601023741232203,0,1,1,0,0,1
99,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5341204744719678,0,1,1,0,0,1
100,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,0,0,0,0,0,0
100,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.9871263556619165,0,0,0,0,0,0
100,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
100,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010176694613125,0,0,0,0,0,0
100,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5473900615118147,0,0,0,0,0,0
101,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,0.0,1,0,0,0,0,0
101,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.981490844593842,1,0,0,0,0,0
101,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,1,0,0,0,0,0
101,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010196644128737,1,0,0,0,0,0
101,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.7821466994449253,1,0,0,0,0,0
102,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,0,0,0,0,0,0
102,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.12070973802426363,0,0,0,0,0,0
102,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
102,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010200815605795,0,0,0,0,0,0
102,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5304405671700938,0,0,0,0,0,0
103,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,1,0,0,0,1,1
103,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.4744543386328899,1,0,0,0,1,1
103,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,1,0,0,0,1,1
103,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601021458955966,1,0,0,0,1,1
103,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5308194074791848,1,0,0,0,1,1
104,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.2208792023597797e-19,0,0,0,1,0,1
104,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.559332322587769,0,0,0,1,0,1
104,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,1,0,1
104,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601020428580966,0,0,0,1,0,1
104,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5711973309121737,0,0,0,1,0,1
105,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,4.413733221385957e-221,0,1,1,0,0,1
105,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.4735339641244354,0,1,1,0,0,1
105,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,1,1,0,0,1
105,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.460101993930521,0,1,1,0,0,1
105,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5745321498671014,0,1,1,0,0,1
106,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,0,0,0,0,0,0
106,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.10280864157308546,0,0,0,0,0,0
106,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
106,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601016966391646,0,0,0,0,0,0
106,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.552210767299962,0,0,0,0,0,0
107,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.2365765087719445e-89,0,1,1,0,0,1
107,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.34685405799527996,0,1,1,0,0,1
107,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,1,1,0,0,1
107,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601025780319987,0,1,1,0,0,1
107,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5134749223068605,0,1,1,0,0,1
108,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,4.901311813656727e-32,0,0,0,0,0,0
108,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.7157042293668235,0,0,0,0,0,0
108,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
108,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010205034838325,0,0,0,0,0,0
108,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5138269427117848,0,0,0,0,0,0
109,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,0,0,0,0,0,0
109,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.5981622716808095,0,0,0,0,0,0
109,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
109,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010222802900475,0,0,0,0,0,0
109,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.4598363765968855,0,0,0,0,0,0
110,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,0,0,0,0,0,0
110,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.34383580653499585,0,0,0,0,0,0
110,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
110,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601026109064996,0,0,0,0,0,0
110,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.46010095160313397,0,0,0,0,0,0
111,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0451942817806026e-163,0,0,0,0,0,0
111,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.5718405195043877,0,0,0,0,0,0
111,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
111,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601025015339803,0,0,0,0,0,0
111,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5040568694531831,0,0,0,0,0,0
112,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,0,1,1,0,0,1
112,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.3139761120685153,0,1,1,0,0,1
112,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,1,1,0,0,1
112,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010231033433224,0,1,1,0,0,1
112,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.49603002851946826,0,1,1,0,0,1
113,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,0,0,0,0,0,0
113,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.6325005481470515,0,0,0,0,0,0
113,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
113,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601022199522936,0,0,0,0,0,0
113,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.49641189690432164,0,0,0,0,0,0
114,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,0,0,0,0,0,0
114,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.7185693968554608,0,0,0,0,0,0
114,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
114,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.460102209618862,0,0,0,0,0,0
114,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5243568079456137,0,0,0,0,0,0
115,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.5373335495747376e-134,1,0,0,0,0,0
115,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.28937564078600636,1,0,0,0,0,0
115,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,1,0,0,0,0,0
115,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010318741549505,1,0,0,0,0,0
115,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5256378064850517,1,0,0,0,0,0
116,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,1,0,0,0,0,0
116,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.1706605275302119,1,0,0,0,0,0
116,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,1,0,0,0,0,0
116,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601019070750765,1,0,0,0,0,0
116,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5220441286464329,1,0,0,0,0,0
117,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
117,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.02944491370384005,0,0,0,0,0,0
117,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
117,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601021498657095,0,0,0,0,0,0
117,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5109521571361254,0,0,0,0,0,0
118,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.2085068959170114e-130,1,0,0,0,0,0
118,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.13155907484766474,1,0,0,0,0,0
118,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,1,0,0,0,0,0
118,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601019022319877,1,0,0,0,0,0
118,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5076672331145272,1,0,0,0,0,0
119,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,1,0,0,0,1,1
119,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.31706551500456426,1,0,0,0,1,1
119,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,1,0,0,0,1,1
119,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010240198624575,1,0,0,0,1,1
119,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.46158385906817306,1,0,0,0,1,1
120,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,5.28630166078304e-85,0,0,0,0,0,0
120,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.36979305747800617,0,0,0,0,0,0
120,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
120,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010264074521007,0,0,0,0,0,0
120,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.46704720692389134,0,0,0,0,0,0
121,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
121,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.6619682888488028,0,0,0,0,0,0
121,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
121,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.460102706977274,0,0,0,0,0,0
121,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.4480638679925373,0,0,0,0,0,0
122,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,2.1860474739569943e-224,1,0,0,0,0,0
122,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.9499524066439896,1,0,0,0,0,0
122,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,1,0,0,0,0,0
122,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010008800228847,1,0,0,0,0,0
122,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.42852719577653947,1,0,0,0,0,0
123,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,0,0,0,0,0,0
123,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.3592434309146581,0,0,0,0,0,0
123,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
123,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010214444121567,0,0,0,0,0,0
123,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5073728013385969,0,0,0,0,0,0
124,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,1,0,0,0,0,0
124,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.43374036238027974,1,0,0,0,0,0
124,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,1,0,0,0,0,0
124,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601021983231972,1,0,0,0,0,0
124,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.4911335688866584,1,0,0,0,0,0
125,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.1953540839435742e-10,1,0,0,0,0,0
125,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.3986767950816671,1,0,0,0,0,0
125,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,1,0,0,0,0,0
125,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010269602109394,1,0,0,0,0,0
125,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.48288982771965,1,0,0,0,0,0
126,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,3.2831124856255306e-83,0,1,1,0,0,1
126,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.16952804467636934,0,1,1,0,0,1
126,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,1,1,0,0,1
126,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601022977490507,0,1,1,0,0,1
126,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.4780599883760493,0,1,1,0,0,1
127,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,2.336026029856484e-176,1,0,0,0,0,0
127,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.26379352367430814,1,0,0,0,0,0
127,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,1,0,0,0,0,0
127,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010278661672804,1,0,0,0,0,0
127,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5180330983192768,1,0,0,0,0,0
128,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,7.091255600507209e-189,0,0,0,0,0,0
128,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.04431980255231918,0,0,0,0,0,0
128,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
128,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601022312091163,0,0,0,0,0,0
128,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5659718505783119,0,0,0,0,0,0
129,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,0,1,1,0,0,1
129,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.19655733403889772,0,1,1,0,0,1
129,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,1,1,0,0,1
129,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010272564552623,0,1,1,0,0,1
129,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5560554855777343,0,1,1,0,0,1
130,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,1,0,0,0,0,0
130,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.08425477657715078,1,0,0,0,0,0
130,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,1,0,0,0,0,0
130,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601021850498474,1,0,0,0,0,0
130,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5516106835489621,1,0,0,0,0,0
131,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.2345937104681574e-158,0,0,0,0,0,0
131,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.03090614061886276,0,0,0,0,0,0
131,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
131,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010242343705227,0,0,0,0,0,0
131,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5549296958510963,0,0,0,0,0,0
132,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,1,0,0,0,1,1
132,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.29534222356280837,1,0,0,0,1,1
132,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,1,0,0,0,1,1
132,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601037150912786,1,0,0,0,1,1
132,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5189925305079791,1,0,0,0,1,1
133,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,0,0,0,0,0,0
133,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.05464901590227295,0,0,0,0,0,0
133,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
133,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010278846080827,0,0,0,0,0,0
133,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5298795564638287,0,0,0,0,0,0
134,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,1,0,0,0,0,0
134,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.1768457604301018,1,0,0,0,0,0
134,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,1,0,0,0,0,0
134,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.460101829896092,1,0,0,0,0,0
134,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5395073432758873,1,0,0,0,0,0
135,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,0,0,0,0,0,0
135,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.0987147482357547,0,0,0,0,0,0
135,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
135,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601019892013261,0,0,0,0,0,0
135,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.48163111464157815,0,0,0,0,0,0
136,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,0,0,0,0,0,0
136,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.12755549652348408,0,0,0,0,0,0
136,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
136,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601024977433304,0,0,0,0,0,0
136,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.46079616207596535,0,0,0,0,0,0
137,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0800355176719298e-248,0,1,1,0,0,1
137,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.3171927239228686,0,1,1,0,0,1
137,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,1,1,0,0,1
137,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601028743129171,0,1,1,0,0,1
137,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.49505694855161786,0,1,1,0,0,1
138,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,0,1,1,0,0,1
138,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.08439275699937997,0,1,1,0,0,1
138,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,1,1,0,0,1
138,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601031177512944,0,1,1,0,0,1
138,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5133037646674105,0,1,1,0,0,1
139,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0,0,1,1,0,0,1
139,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.02664159248985282,0,1,1,0,0,1
139,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,1,1,0,0,1
139,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601023491801754,0,1,1,0,0,1
139,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5065949338571307,0,1,1,0,0,1
140,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,1.0567903419542782e-215,0,0,0,0,0,0
140,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.07329182488350987,0,0,0,0,0,0
140,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
140,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010219309309924,0,0,0,0,0,0
140,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5175478322527964,0,0,0,0,0,0
141,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,2.8256691465368552e-151,0,0,0,0,0,0
141,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.17542623141362973,0,0,0,0,0,0
141,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
141,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010232725727623,0,0,0,0,0,0
141,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5048425080416595,0,0,0,0,0,0
142,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,3.1678338210595277e-19,1,0,0,0,0,0
142,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.22692102881604223,1,0,0,0,0,0
142,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,1,0,0,0,0,0
142,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601043416418246,1,0,0,0,0,0
142,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5102632002977422,1,0,0,0,0,0
143,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,2.6572250875441762e-17,0,0,0,0,0,0
143,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.018708149061074913,0,0,0,0,0,0
143,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
143,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.46010301777503304,0,0,0,0,0,0
143,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.4984782906665552,0,0,0,0,0,0
144,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,4.418327035254365e-58,1,0,0,0,1,1
144,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.5427501240525843,1,0,0,0,1,1
144,shadow-foundation_head_logreg,shadow,foundation_head_logreg,attention_lapse_binary,,0.0,1,0,0,0,1,1
144,shadow-foundation_prototype,shadow,foundation_prototype,attention_lapse_binary,,0.4601027646681354,1,0,0,0,1,1
144,shadow-torch_eegnet,shadow,torch_eegnet,attention_lapse_binary,,0.5068701465742272,1,0,0,0,1,1
145,primary,primary,causal_bandpower_logreg,attention_lapse_binary,,0.0,0,0,0,0,0,0
145,shadow-riemann_tangent_logreg,shadow,riemann_tangent_logreg,attention_lapse_binary,,0.1732696624674436,0,0,0,0,0,0
