window_start_lsl_timestamp,window_end_lsl_timestamp,window_mid_lsl_timestamp,window_start_monotonic,window_end_monotonic,window_mid_monotonic,posterior_alpha_power,Fz_alpha_power,Cz_alpha_power,Pz_alpha_power,C3_alpha_power,C4_alpha_power,P3_alpha_power,P4_alpha_power,Oz_alpha_power
503785.751439667,503786.749439655,503786.250439661,503785.773000001,503786.765,503786.2690000005,2.3127384594635627,1.7786514358548904,1.959260007307523,2.5688049893391405,2.000238992795594,4.5150970616535915,2.006113510600545,1.827438948342754,1.8463027298144596
503785.851439666,503786.849439653,503786.3504396595,503785.873,503786.862,503786.36750000005,2.6233546853145158,1.9311447591484248,2.1799425266149175,3.384492501254067,2.658148626207597,4.7192103462342665,2.011692875914762,2.173825159065479,1.9283806880766123
503785.951439665,503786.949439652,503786.4504396585,503785.97,503786.959000001,503786.46450000047,2.5978490881235192,1.9956592095794488,2.1572439619568264,4.193122305872791,3.0887912878266865,3.4557608168534655,1.8914925395852804,2.2049102026307694,1.7958123806828894
503786.051439664,503787.04943965,503786.550439657,503786.082000001,503787.056000001,503786.56900000095,2.2071745360423627,1.9308325829105741,1.7263258263745271,4.3491115354347825,2.9702706852077263,2.02188851786636,1.5107828096382336,1.82979000824196,1.318394322664737
503786.151439663,503787.149439649,503786.650439656,503786.179000001,503787.153000002,503786.6660000015,38.434509639431155,295.8192743995525,1.1620565401770766,3.773821395059728,2.0956693845620165,1.6349411749467826,0.9973183196764661,1.2351076214612988,0.757888280013342
503786.251439662,503787.249439647,503786.7504396545,503786.261000002,503787.253,503786.75700000103,204.68247309033495,1629.3653785558618,0.7564822256003821,2.988688799580251,1.2894120394285085,1.4698883755918462,0.5433457450364773,0.6896837101605666,0.3569052714197012
503786.35143966,503787.349439646,503786.85043965303,503786.361,503787.381000001,503786.8710000005,639.2373738196702,5105.497051016109,0.6304774103321966,3.7616123549650444,1.5574865036302747,1.3572110314408967,0.37290133135255304,0.49686911704807235,0.2253817924831777
503786.451439659,503787.449439644,503786.9504396515,503786.473000001,503787.478000001,503786.975500001,1183.4819170603594,9457.501496718172,0.6375922807889962,4.923264524960702,2.07687239721507,1.3118060934578082,0.498641859993595,0.595811224870819,0.30985138341637086
503786.551439657,503787.549439643,503787.05043964996,503786.570000001,503787.560000001,503787.065000001,1413.734075111016,11298.361005934741,0.8689772567693064,4.8142470864799956,2.602987450506536,1.1938809252737217,0.7947955756719667,0.5766521644498017,0.6600544942365523
503786.651439656,503787.649439641,503787.1504396485,503786.667000001,503787.688000002,503787.1775000015,1138.565417038952,9089.856485634047,1.3375294005067866,8.073734203572263,3.65884681567,1.8571166599189932,1.1702335928388294,1.0205527883118874,1.54883721675149
