trial,label,event_type,timestamp,value,metadata
17,go_nogo_stimulus_offset_17_nogo_x_white,EVENT,504848.75,,"{""color"": ""white"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504848.7847069, ""expected_visual_onset_monotonic"": 504848.75, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504848.7847069, ""flip_monotonic"": 504848.75, ""is_no_go"": true, ""lsl_timestamp"": 504848.7847069, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""x"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
17,go_nogo_trial_complete,EVENT,504848.765,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 0, ""commission_error"": 0, ""condition"": ""no_go"", ""correct"": true, ""correct_press"": 1, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": true, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": null, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-online\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T131407"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504848.7847069, ""stimulus_offset_monotonic"": 504848.75, ""stimulus_onset_lsl_timestamp"": 504847.9764883, ""stimulus_onset_monotonic"": 504847.953, ""task"": ""go_nogo""}"
18,go_nogo_stimulus_onset_18_go_square_blue,EVENT,504849.484,,"{""color"": ""blue"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504849.5095165, ""expected_visual_onset_monotonic"": 504849.484, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504849.5095165, ""flip_monotonic"": 504849.484, ""is_no_go"": false, ""lsl_timestamp"": 504849.5095165, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""square"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
18,button_press,EVENT,504849.7789317,space,"{""is_response_key"": true, ""lsl_timestamp"": 504849.8044482, ""marker_push_latency_ms"": 0.0, ""rt_from_flip_seconds"": 0.2949316999875009, ""rt_seconds"": 0.2949316999875009}"
18,go_nogo_stimulus_offset_18_go_square_blue,EVENT,504850.281,,"{""color"": ""blue"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504850.3167984, ""expected_visual_onset_monotonic"": 504850.281, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504850.3167984, ""flip_monotonic"": 504850.281, ""is_no_go"": false, ""lsl_timestamp"": 504850.3167984, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""square"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
18,go_nogo_trial_complete,EVENT,504850.296,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 1, ""commission_error"": 0, ""condition"": ""go"", ""correct"": true, ""correct_press"": 1, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": false, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": 0.2949316999875009, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-online\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T131407"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504850.3167984, ""stimulus_offset_monotonic"": 504850.281, ""stimulus_onset_lsl_timestamp"": 504849.5095165, ""stimulus_onset_monotonic"": 504849.484, ""task"": ""go_nogo""}"
19,go_nogo_stimulus_onset_19_nogo_x_white,EVENT,504851.015,,"{""color"": ""white"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504851.0465741, ""expected_visual_onset_monotonic"": 504851.015, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504851.0465741, ""flip_monotonic"": 504851.015, ""is_no_go"": true, ""lsl_timestamp"": 504851.0465741, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""x"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
19,go_nogo_stimulus_offset_19_nogo_x_white,EVENT,504851.843,,"{""color"": ""white"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504851.8660138, ""expected_visual_onset_monotonic"": 504851.843, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504851.8660138, ""flip_monotonic"": 504851.843, ""is_no_go"": true, ""lsl_timestamp"": 504851.8660138, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""x"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
19,go_nogo_trial_complete,EVENT,504851.843,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 0, ""commission_error"": 0, ""condition"": ""no_go"", ""correct"": true, ""correct_press"": 1, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": true, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": null, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-online\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T131407"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504851.8660138, ""stimulus_offset_monotonic"": 504851.843, ""stimulus_onset_lsl_timestamp"": 504851.0465741, ""stimulus_onset_monotonic"": 504851.015, ""task"": ""go_nogo""}"
20,go_nogo_stimulus_onset_20_nogo_x_white,EVENT,504852.578,,"{""color"": ""white"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504852.6010879, ""expected_visual_onset_monotonic"": 504852.578, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504852.6010879, ""flip_monotonic"": 504852.578, ""is_no_go"": true, ""lsl_timestamp"": 504852.6010879, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""x"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
20,button_press,EVENT,504852.8290847,space,"{""is_response_key"": true, ""lsl_timestamp"": 504852.8521726, ""marker_push_latency_ms"": 0.0, ""rt_from_flip_seconds"": 0.2510846999939531, ""rt_seconds"": 0.2510846999939531}"
20,go_nogo_stimulus_offset_20_nogo_x_white,EVENT,504853.39,,"{""color"": ""white"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504853.416956, ""expected_visual_onset_monotonic"": 504853.39, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504853.416956, ""flip_monotonic"": 504853.39, ""is_no_go"": true, ""lsl_timestamp"": 504853.416956, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""x"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
20,go_nogo_trial_complete,EVENT,504853.39,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 1, ""commission_error"": 1, ""condition"": ""no_go"", ""correct"": false, ""correct_press"": 0, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": true, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": 0.2510846999939531, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-online\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T131407"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504853.416956, ""stimulus_offset_monotonic"": 504853.39, ""stimulus_onset_lsl_timestamp"": 504852.6010879, ""stimulus_onset_monotonic"": 504852.578, ""task"": ""go_nogo""}"
21,go_nogo_stimulus_onset_21_go_star_yellow,EVENT,504854.109,,"{""color"": ""yellow"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504854.1429627, ""expected_visual_onset_monotonic"": 504854.109, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504854.1429627, ""flip_monotonic"": 504854.109, ""is_no_go"": false, ""lsl_timestamp"": 504854.1429627, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""star"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
21,button_press,EVENT,504854.613004,space,"{""is_response_key"": true, ""lsl_timestamp"": 504854.6469667, ""marker_push_latency_ms"": 0.0, ""rt_from_flip_seconds"": 0.5040039999876171, ""rt_seconds"": 0.5040039999876171}"
21,go_nogo_stimulus_offset_21_go_star_yellow,EVENT,504854.921,,"{""color"": ""yellow"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504854.9512651, ""expected_visual_onset_monotonic"": 504854.921, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504854.9512651, ""flip_monotonic"": 504854.921, ""is_no_go"": false, ""lsl_timestamp"": 504854.9512651, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""star"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
21,go_nogo_trial_complete,EVENT,504854.921,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 1, ""commission_error"": 0, ""condition"": ""go"", ""correct"": true, ""correct_press"": 1, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": false, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": 0.5040039999876171, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-online\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T131407"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504854.9512651, ""stimulus_offset_monotonic"": 504854.921, ""stimulus_onset_lsl_timestamp"": 504854.1429627, ""stimulus_onset_monotonic"": 504854.109, ""task"": ""go_nogo""}"
22,go_nogo_stimulus_onset_22_nogo_x_white,EVENT,504855.656,,"{""color"": ""white"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504855.6861666, ""expected_visual_onset_monotonic"": 504855.656, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504855.6861666, ""flip_monotonic"": 504855.656, ""is_no_go"": true, ""lsl_timestamp"": 504855.6861666, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""x"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
22,go_nogo_stimulus_offset_22_nogo_x_white,EVENT,504856.468,,"{""color"": ""white"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504856.50165, ""expected_visual_onset_monotonic"": 504856.468, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504856.50165, ""flip_monotonic"": 504856.468, ""is_no_go"": true, ""lsl_timestamp"": 504856.50165, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""x"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
22,go_nogo_trial_complete,EVENT,504856.484,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 0, ""commission_error"": 0, ""condition"": ""no_go"", ""correct"": true, ""correct_press"": 1, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": true, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": null, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-online\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T131407"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504856.50165, ""stimulus_offset_monotonic"": 504856.468, ""stimulus_onset_lsl_timestamp"": 504855.6861666, ""stimulus_onset_monotonic"": 504855.656, ""task"": ""go_nogo""}"
23,go_nogo_stimulus_onset_23_go_square_yellow,EVENT,504857.203,,"{""color"": ""yellow"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504857.2353454, ""expected_visual_onset_monotonic"": 504857.203, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504857.2353454, ""flip_monotonic"": 504857.203, ""is_no_go"": false, ""lsl_timestamp"": 504857.2353454, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""square"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
23,go_nogo_stimulus_offset_23_go_square_yellow,EVENT,504858.031,,"{""color"": ""yellow"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504858.0523246, ""expected_visual_onset_monotonic"": 504858.031, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504858.0523246, ""flip_monotonic"": 504858.031, ""is_no_go"": false, ""lsl_timestamp"": 504858.0523246, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""square"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
23,go_nogo_trial_complete,EVENT,504858.031,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 0, ""commission_error"": 0, ""condition"": ""go"", ""correct"": false, ""correct_press"": 0, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": false, ""omission_error"": 1, ""practice"": false, ""reaction_time_seconds"": null, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-online\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T131407"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504858.0523246, ""stimulus_offset_monotonic"": 504858.031, ""stimulus_onset_lsl_timestamp"": 504857.2353454, ""stimulus_onset_monotonic"": 504857.203, ""task"": ""go_nogo""}"
24,go_nogo_stimulus_onset_24_go_star_yellow,EVENT,504858.75,,"{""color"": ""yellow"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504858.7774052, ""expected_visual_onset_monotonic"": 504858.75, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504858.7774052, ""flip_monotonic"": 504858.75, ""is_no_go"": false, ""lsl_timestamp"": 504858.7774052, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""star"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
24,button_press,EVENT,504859.1314815,space,"{""is_response_key"": true, ""lsl_timestamp"": 504859.1588867, ""marker_push_latency_ms"": 0.0, ""rt_from_flip_seconds"": 0.3814814999932423, ""rt_seconds"": 0.3814814999932423}"
24,go_nogo_stimulus_offset_24_go_star_yellow,EVENT,504859.562,,"{""color"": ""yellow"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504859.5863451, ""expected_visual_onset_monotonic"": 504859.562, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504859.5863451, ""flip_monotonic"": 504859.562, ""is_no_go"": false, ""lsl_timestamp"": 504859.5863451, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""star"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
24,go_nogo_trial_complete,EVENT,504859.562,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 1, ""commission_error"": 0, ""condition"": ""go"", ""correct"": true, ""correct_press"": 1, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": false, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": 0.3814814999932423, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-online\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T131407"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504859.5863451, ""stimulus_offset_monotonic"": 504859.562, ""stimulus_onset_lsl_timestamp"": 504858.7774052, ""stimulus_onset_monotonic"": 504858.75, ""task"": ""go_nogo""}"
25,go_nogo_stimulus_onset_25_go_square_magenta,EVENT,504860.281,,"{""color"": ""magenta"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504860.3111715, ""expected_visual_onset_monotonic"": 504860.281, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504860.3111715, ""flip_monotonic"": 504860.281, ""is_no_go"": false, ""lsl_timestamp"": 504860.3111715, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""square"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
25,button_press,EVENT,504860.615461,space,"{""is_response_key"": true, ""lsl_timestamp"": 504860.6456325, ""marker_push_latency_ms"": 0.0, ""rt_from_flip_seconds"": 0.3344609999912791, ""rt_seconds"": 0.3344609999912791}"
25,go_nogo_stimulus_offset_25_go_square_magenta,EVENT,504861.093,,"{""color"": ""magenta"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504861.1219085, ""expected_visual_onset_monotonic"": 504861.093, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504861.1219085, ""flip_monotonic"": 504861.093, ""is_no_go"": false, ""lsl_timestamp"": 504861.1219085, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""square"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
25,go_nogo_trial_complete,EVENT,504861.093,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 1, ""commission_error"": 0, ""condition"": ""go"", ""correct"": true, ""correct_press"": 1, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": false, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": 0.3344609999912791, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-online\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T131407"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504861.1219085, ""stimulus_offset_monotonic"": 504861.093, ""stimulus_onset_lsl_timestamp"": 504860.3111715, ""stimulus_onset_monotonic"": 504860.281, ""task"": ""go_nogo""}"
26,go_nogo_stimulus_onset_26_go_triangle_green,EVENT,504861.812,,"{""color"": ""green"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504861.8472893, ""expected_visual_onset_monotonic"": 504861.812, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504861.8472893, ""flip_monotonic"": 504861.812, ""is_no_go"": false, ""lsl_timestamp"": 504861.8472893, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""triangle"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
26,button_press,EVENT,504862.1297068999,space,"{""is_response_key"": true, ""lsl_timestamp"": 504862.16499619995, ""marker_push_latency_ms"": 0.0, ""rt_from_flip_seconds"": 0.3177068999502808, ""rt_seconds"": 0.3177068999502808}"
26,go_nogo_stimulus_offset_26_go_triangle_green,EVENT,504862.625,,"{""color"": ""green"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504862.6563869, ""expected_visual_onset_monotonic"": 504862.625, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504862.6563869, ""flip_monotonic"": 504862.625, ""is_no_go"": false, ""lsl_timestamp"": 504862.6563869, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""triangle"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
26,go_nogo_trial_complete,EVENT,504862.64,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 1, ""commission_error"": 0, ""condition"": ""go"", ""correct"": true, ""correct_press"": 1, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": false, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": 0.3177068999502808, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-online\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T131407"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504862.6563869, ""stimulus_offset_monotonic"": 504862.625, ""stimulus_onset_lsl_timestamp"": 504861.8472893, ""stimulus_onset_monotonic"": 504861.812, ""task"": ""go_nogo""}"
27,go_nogo_stimulus_onset_27_go_hexagon_red,EVENT,504863.359,,"{""color"": ""red"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504863.3840136, ""expected_visual_onset_monotonic"": 504863.359, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504863.3840136, ""flip_monotonic"": 504863.359, ""is_no_go"": false, ""lsl_timestamp"": 504863.3840136, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""hexagon"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
27,button_press,EVENT,504863.7635425,space,"{""is_response_key"": true, ""lsl_timestamp"": 504863.7885561, ""marker_push_latency_ms"": 0.0, ""rt_from_flip_seconds"": 0.40454249997856095, ""rt_seconds"": 0.40454249997856095}"
27,go_nogo_stimulus_offset_27_go_hexagon_red,EVENT,504864.156,,"{""color"": ""red"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504864.19074, ""expected_visual_onset_monotonic"": 504864.156, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504864.19074, ""flip_monotonic"": 504864.156, ""is_no_go"": false, ""lsl_timestamp"": 504864.19074, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""hexagon"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
27,go_nogo_trial_complete,EVENT,504864.171,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 1, ""commission_error"": 0, ""condition"": ""go"", ""correct"": true, ""correct_press"": 1, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": false, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": 0.40454249997856095, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-online\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T131407"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504864.19074, ""stimulus_offset_monotonic"": 504864.156, ""stimulus_onset_lsl_timestamp"": 504863.3840136, ""stimulus_onset_monotonic"": 504863.359, ""task"": ""go_nogo""}"
