trial,label,event_type,timestamp,value,metadata
-4,dynamic_sart_response_window_close__v=1__trial=-4__condition=go__digit=5__block=-1__phase=practice__practice=1,EVENT,1296426.203,,"{""block"": -1, ""condition"": ""go"", ""cue_assignment"": null, ""cue_opportunity"": false, ""cue_opportunity_index"": null, ""cue_randomization_block_index"": null, ""digit"": 5, ""lsl_timestamp"": 1296426.3901687, ""marker_emit_attempted"": true, ""marker_stream_name"": ""EEGleMarkers"", ""marker_stream_source_id"": ""eegle-markers-dynamic_sart-run-20260819T114145-78bb55cd8bbb"", ""marker_stream_type"": ""Markers"", ""phase"": ""practice"", ""practice"": true, ""response_window_close_overshoot_seconds"": 0.009999999776482582, ""scheduled_response_window_close_lsl"": 1296426.3911628001, ""scheduled_response_window_close_monotonic"": 1296426.1930000002, ""schema_version"": 1, ""sequence_id"": ""9123147999fcd757dcdc0d76334edfe18078d007b09111a5082c47c8d44b1a74"", ""study_segment"": null, ""task"": ""dynamic_sart""}"
-4,dynamic_sart_trial_complete__v=1__trial=-4__condition=go__digit=5__block=-1__phase=practice__practice=1,EVENT,1296426.203,,"{""block"": -1, ""condition"": ""go"", ""correct"": true, ""cue_assignment"": null, ""cue_opportunity"": false, ""cue_opportunity_index"": null, ""cue_randomization_block_index"": null, ""digit"": 5, ""lsl_timestamp"": 1296426.3901687, ""marker_emit_attempted"": true, ""marker_stream_name"": ""EEGleMarkers"", ""marker_stream_source_id"": ""eegle-markers-dynamic_sart-run-20260819T114145-78bb55cd8bbb"", ""marker_stream_type"": ""Markers"", ""phase"": ""practice"", ""practice"": true, ""primary_outcome"": ""correct_go"", ""reaction_time_seconds"": 0.40977879986166954, ""schema_version"": 1, ""sequence_id"": ""9123147999fcd757dcdc0d76334edfe18078d007b09111a5082c47c8d44b1a74"", ""study_segment"": null, ""task"": ""dynamic_sart""}"
-5,dynamic_sart_stimulus_onset__v=1__trial=-5__condition=go__digit=7__block=-1__phase=practice__practice=1,EVENT,1296426.64,,"{""block"": -1, ""condition"": ""go"", ""cue_assignment"": null, ""cue_opportunity"": false, ""cue_opportunity_index"": null, ""cue_randomization_block_index"": null, ""digit"": 7, ""expected_visual_onset_lsl_timestamp"": 1296426.8282248, ""expected_visual_onset_monotonic"": 1296426.64, ""expected_visual_onset_uncertainty_ms"": 8.418404997792095, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 1296426.8282248, ""flip_monotonic"": 1296426.64, ""lsl_timestamp"": 1296426.8282248, ""marker_emit_attempted"": true, ""marker_stream_name"": ""EEGleMarkers"", ""marker_stream_source_id"": ""eegle-markers-dynamic_sart-run-20260819T114145-78bb55cd8bbb"", ""marker_stream_type"": ""Markers"", ""phase"": ""practice"", ""photodiode_verification_enabled"": false, ""practice"": true, ""scheduled_on_flip"": true, ""schema_version"": 1, ""sequence_id"": ""9123147999fcd757dcdc0d76334edfe18078d007b09111a5082c47c8d44b1a74"", ""study_segment"": null, ""task"": ""dynamic_sart"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
-5,dynamic_sart_stimulus_offset__v=1__trial=-5__condition=go__digit=7__block=-1__phase=practice__practice=1,EVENT,1296426.906,,"{""block"": -1, ""condition"": ""go"", ""cue_assignment"": null, ""cue_opportunity"": false, ""cue_opportunity_index"": null, ""cue_randomization_block_index"": null, ""digit"": 7, ""expected_visual_onset_lsl_timestamp"": 1296427.0952323, ""expected_visual_onset_monotonic"": 1296426.906, ""expected_visual_onset_uncertainty_ms"": 8.418404997792095, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 1296427.0952323, ""flip_monotonic"": 1296426.906, ""lsl_timestamp"": 1296427.0952323, ""marker_emit_attempted"": true, ""marker_stream_name"": ""EEGleMarkers"", ""marker_stream_source_id"": ""eegle-markers-dynamic_sart-run-20260819T114145-78bb55cd8bbb"", ""marker_stream_type"": ""Markers"", ""phase"": ""practice"", ""photodiode_verification_enabled"": false, ""practice"": true, ""scheduled_on_flip"": true, ""schema_version"": 1, ""sequence_id"": ""9123147999fcd757dcdc0d76334edfe18078d007b09111a5082c47c8d44b1a74"", ""study_segment"": null, ""task"": ""dynamic_sart"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
-5,dynamic_sart_key_event,EVENT,1296427.0331632,space,"{""assigned_block"": -1, ""assigned_phase"": ""practice"", ""event_id"": ""key-00000005"", ""is_escape_key"": false, ""is_late"": false, ""is_premature"": false, ""is_response_key"": true, ""keyboard_time"": 21.4081673999317, ""schema"": ""eegle.dynamic_sart.key_event.v1"", ""task_state"": ""RESPONSE_WINDOW_MASK"", ""timestamp_lsl_if_available"": 1296427.2231269}"
-5,dynamic_sart_response_window_close__v=1__trial=-5__condition=go__digit=7__block=-1__phase=practice__practice=1,EVENT,1296428.25,,"{""block"": -1, ""condition"": ""go"", ""cue_assignment"": null, ""cue_opportunity"": false, ""cue_opportunity_index"": null, ""cue_randomization_block_index"": null, ""digit"": 7, ""lsl_timestamp"": 1296428.436383, ""marker_emit_attempted"": true, ""marker_stream_name"": ""EEGleMarkers"", ""marker_stream_source_id"": ""eegle-markers-dynamic_sart-run-20260819T114145-78bb55cd8bbb"", ""marker_stream_type"": ""Markers"", ""phase"": ""practice"", ""practice"": true, ""response_window_close_overshoot_seconds"": 0.010000000009313226, ""scheduled_response_window_close_lsl"": 1296428.4282248002, ""scheduled_response_window_close_monotonic"": 1296428.24, ""schema_version"": 1, ""sequence_id"": ""9123147999fcd757dcdc0d76334edfe18078d007b09111a5082c47c8d44b1a74"", ""study_segment"": null, ""task"": ""dynamic_sart""}"
-5,dynamic_sart_trial_complete__v=1__trial=-5__condition=go__digit=7__block=-1__phase=practice__practice=1,EVENT,1296428.25,,"{""block"": -1, ""condition"": ""go"", ""correct"": true, ""cue_assignment"": null, ""cue_opportunity"": false, ""cue_opportunity_index"": null, ""cue_randomization_block_index"": null, ""digit"": 7, ""lsl_timestamp"": 1296428.436383, ""marker_emit_attempted"": true, ""marker_stream_name"": ""EEGleMarkers"", ""marker_stream_source_id"": ""eegle-markers-dynamic_sart-run-20260819T114145-78bb55cd8bbb"", ""marker_stream_type"": ""Markers"", ""phase"": ""practice"", ""practice"": true, ""primary_outcome"": ""correct_go"", ""reaction_time_seconds"": 0.39316320000216365, ""schema_version"": 1, ""sequence_id"": ""9123147999fcd757dcdc0d76334edfe18078d007b09111a5082c47c8d44b1a74"", ""study_segment"": null, ""task"": ""dynamic_sart""}"
-6,dynamic_sart_stimulus_onset__v=1__trial=-6__condition=no_go__digit=3__block=-1__phase=practice__practice=1,EVENT,1296428.718,,"{""block"": -1, ""condition"": ""no_go"", ""cue_assignment"": null, ""cue_opportunity"": false, ""cue_opportunity_index"": null, ""cue_randomization_block_index"": null, ""digit"": 3, ""expected_visual_onset_lsl_timestamp"": 1296428.9082996, ""expected_visual_onset_monotonic"": 1296428.718, ""expected_visual_onset_uncertainty_ms"": 8.418404997792095, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 1296428.9082996, ""flip_monotonic"": 1296428.718, ""lsl_timestamp"": 1296428.9082996, ""marker_emit_attempted"": true, ""marker_stream_name"": ""EEGleMarkers"", ""marker_stream_source_id"": ""eegle-markers-dynamic_sart-run-20260819T114145-78bb55cd8bbb"", ""marker_stream_type"": ""Markers"", ""phase"": ""practice"", ""photodiode_verification_enabled"": false, ""practice"": true, ""scheduled_on_flip"": true, ""schema_version"": 1, ""sequence_id"": ""9123147999fcd757dcdc0d76334edfe18078d007b09111a5082c47c8d44b1a74"", ""study_segment"": null, ""task"": ""dynamic_sart"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
-6,dynamic_sart_stimulus_offset__v=1__trial=-6__condition=no_go__digit=3__block=-1__phase=practice__practice=1,EVENT,1296429.0,,"{""block"": -1, ""condition"": ""no_go"", ""cue_assignment"": null, ""cue_opportunity"": false, ""cue_opportunity_index"": null, ""cue_randomization_block_index"": null, ""digit"": 3, ""expected_visual_onset_lsl_timestamp"": 1296429.1925287, ""expected_visual_onset_monotonic"": 1296429.0, ""expected_visual_onset_uncertainty_ms"": 8.418404997792095, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 1296429.1925287, ""flip_monotonic"": 1296429.0, ""lsl_timestamp"": 1296429.1925287, ""marker_emit_attempted"": true, ""marker_stream_name"": ""EEGleMarkers"", ""marker_stream_source_id"": ""eegle-markers-dynamic_sart-run-20260819T114145-78bb55cd8bbb"", ""marker_stream_type"": ""Markers"", ""phase"": ""practice"", ""photodiode_verification_enabled"": false, ""practice"": true, ""scheduled_on_flip"": true, ""schema_version"": 1, ""sequence_id"": ""9123147999fcd757dcdc0d76334edfe18078d007b09111a5082c47c8d44b1a74"", ""study_segment"": null, ""task"": ""dynamic_sart"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
-6,dynamic_sart_response_window_close__v=1__trial=-6__condition=no_go__digit=3__block=-1__phase=practice__practice=1,EVENT,1296430.328,,"{""block"": -1, ""condition"": ""no_go"", ""cue_assignment"": null, ""cue_opportunity"": false, ""cue_opportunity_index"": null, ""cue_randomization_block_index"": null, ""digit"": 3, ""lsl_timestamp"": 1296430.5142857, ""marker_emit_attempted"": true, ""marker_stream_name"": ""EEGleMarkers"", ""marker_stream_source_id"": ""eegle-markers-dynamic_sart-run-20260819T114145-78bb55cd8bbb"", ""marker_stream_type"": ""Markers"", ""phase"": ""practice"", ""practice"": true, ""response_window_close_overshoot_seconds"": 0.009999999776482582, ""scheduled_response_window_close_lsl"": 1296430.5082996, ""scheduled_response_window_close_monotonic"": 1296430.3180000002, ""schema_version"": 1, ""sequence_id"": ""9123147999fcd757dcdc0d76334edfe18078d007b09111a5082c47c8d44b1a74"", ""study_segment"": null, ""task"": ""dynamic_sart""}"
