window_start_lsl_timestamp,window_end_lsl_timestamp,window_mid_lsl_timestamp,window_start_monotonic,window_end_monotonic,window_mid_monotonic,posterior_alpha_power,Fz_alpha_power,Cz_alpha_power,Pz_alpha_power,C3_alpha_power,C4_alpha_power,P3_alpha_power,P4_alpha_power,Oz_alpha_power
505064.595439896,505065.593439994,505065.09443994495,505064.644999997,505065.633999992,505065.13949999446,3.5603946973276592,3.231678058219372,4.622735563164679,3.5913297423814283,5.152942719800174,4.002745670541017,2.264698944503584,3.8256814095013016,1.7913454705097172
505064.695439904,505065.693440004,505065.194439954,505064.741999991,505065.730999989,505065.23649999,4.030840136080452,3.325545665472228,3.8305640166582413,4.555733386503774,6.3394177609034905,4.413707786353339,2.4507662820509797,5.222479872229763,2.1085063184718016
505064.795439914,505065.793440015,505065.29443996446,505064.838999988,505065.830999999,505065.3349999935,4.727210953787189,3.325074069077851,3.9518742755462486,5.971551118299418,7.424510451750546,4.73069649342064,3.015622823787467,6.167393109056249,3.2309652893590917
505064.895439924,505065.893440025,505065.39443997445,505064.938999999,505065.943999996,505065.4414999975,5.773917654632023,3.468869001662393,5.6238284879325295,7.68868029989246,8.415479927383142,5.187411880842632,4.306118170279886,6.507776411939075,4.993177057124067
505064.995439934,505065.993440034,505065.494439984,505065.035999996,505066.040999993,505065.5384999945,6.325029984746456,3.5029073656720353,7.2207549293460245,8.421605697682434,8.468688987123777,5.19232770658607,5.51738777219235,6.004337851385523,6.272229567983434
505065.095439944,505066.093440044,505065.59443999396,505065.147999993,505066.13799999,505065.64299999154,5.738690543134504,3.24335479516992,7.1552362581557585,7.473853319907093,7.132587885942444,4.2433086214758475,5.771720718492287,4.761191684073371,6.12827106185931
505065.195439954,505066.193440054,505065.694440004,505065.22999999,505066.234999988,505065.732499989,4.57822930713723,2.8642588036317207,5.758753427900524,6.029697040463308,5.27153889390547,2.904588324695369,5.372403017461443,3.440253809109201,4.9843411399308
505065.295439965,505066.293440064,505065.7944400145,505065.326999987,505066.334999998,505065.8309999925,3.9861792146126023,2.8306405668800374,4.495041307051251,5.556476452895527,4.2362594918651375,2.222103441594692,5.291711805015161,2.8527407294346863,4.404459922164327
505065.395439975,505066.393440074,505065.8944400245,505065.426999997,505066.431999995,505065.929499996,4.18700472987077,3.1173830081770415,4.038500151533972,5.955083607989443,4.23037021162651,2.4708914916355873,5.515206642209819,3.018814827765706,5.14978789802808
505065.495439985,505066.493440084,505065.9944400345,505065.538999995,505066.544999992,505066.0419999935,4.381282726289543,3.213506142151343,3.9608391669586736,5.985272321515247,4.22947565265168,3.1009835514758097,5.343250048831524,3.0562209266717577,6.16071400006031
505065.595439995,505066.593440094,505066.0944400445,505065.635999992,505066.641999989,505066.13899999054,4.0833267649301135,2.9493148991210862,3.9786624810135027,5.191614065697935,3.6940778278255917,3.6647087342622813,4.646924673923657,2.4746861678628562,6.066625269734
505065.695440005,505066.693440104,505066.1944400545,505065.732999989,505066.741999999,505066.237499994,3.552742698863235,2.5948192206856726,4.0107652144636,4.263762219005484,3.0870092382768735,3.9204055068103125,4.017492907440457,1.7046191096876364,4.823068174535845
505065.795440015,505066.793440107,505066.29444006097,505065.832999999,505066.839000001,505066.336,2.973369879484145,2.246512473323131,3.7188889431668906,3.5280569802572965,2.7019421419368066,3.522129437312133,3.617960354709571,1.202889232879767,3.248579472287562
505065.895440025,505066.893440106,505066.3944400655,505065.945999996,505066.936000001,505066.4409999985,2.230987039382657,1.7369602952014986,2.8199279554757837,2.7589746022191166,2.3078842086419735,2.4280968939604475,2.9931310747369144,0.9200180350010383,1.8829032498244809
