marker_label,lsl_timestamp,local_received_lsl_timestamp
dynamic_sart_response_window_close__v=1__trial=152__condition=go__digit=1__block=2__phase=query__practice=0,6423.381183700,6423.381488000
dynamic_sart_stimulus_onset__v=1__trial=153__condition=go__digit=9__block=2__phase=query__practice=0,6423.381224900,6423.381667400
dynamic_sart_trial_complete__v=1__trial=152__condition=go__digit=1__block=2__phase=query__practice=0,6423.381183700,6423.387803000
dynamic_sart_stimulus_offset__v=1__trial=153__condition=go__digit=9__block=2__phase=query__practice=0,6423.632049000,6423.632619700
dynamic_sart_response_window_close__v=1__trial=153__condition=go__digit=9__block=2__phase=query__practice=0,6424.981371200,6424.981673600
dynamic_sart_stimulus_onset__v=1__trial=154__condition=go__digit=4__block=2__phase=query__practice=0,6424.981413800,6424.981827100
dynamic_sart_trial_complete__v=1__trial=153__condition=go__digit=9__block=2__phase=query__practice=0,6424.981371200,6424.987204100
dynamic_sart_stimulus_offset__v=1__trial=154__condition=go__digit=4__block=2__phase=query__practice=0,6425.230993700,6425.231716500
dynamic_sart_response_window_close__v=1__trial=154__condition=go__digit=4__block=2__phase=query__practice=0,6426.581335800,6426.581859000
dynamic_sart_stimulus_onset__v=1__trial=155__condition=go__digit=6__block=2__phase=query__practice=0,6426.581374300,6426.582001200
dynamic_sart_trial_complete__v=1__trial=154__condition=go__digit=4__block=2__phase=query__practice=0,6426.581335800,6426.588218400
dynamic_sart_stimulus_offset__v=1__trial=155__condition=go__digit=6__block=2__phase=query__practice=0,6426.831590400,6426.832315200
dynamic_sart_response_window_close__v=1__trial=155__condition=go__digit=6__block=2__phase=query__practice=0,6428.181405100,6428.181714600
dynamic_sart_stimulus_onset__v=1__trial=156__condition=go__digit=7__block=2__phase=query__practice=0,6428.181443000,6428.181883200
dynamic_sart_trial_complete__v=1__trial=155__condition=go__digit=6__block=2__phase=query__practice=0,6428.181405100,6428.187547400
dynamic_sart_stimulus_offset__v=1__trial=156__condition=go__digit=7__block=2__phase=query__practice=0,6428.431421100,6428.431696300
dynamic_sart_response_window_close__v=1__trial=156__condition=go__digit=7__block=2__phase=query__practice=0,6429.781201800,6429.781580400
dynamic_sart_stimulus_onset__v=1__trial=157__condition=go__digit=8__block=2__phase=query__practice=0,6429.781243600,6429.781744200
dynamic_sart_trial_complete__v=1__trial=156__condition=go__digit=7__block=2__phase=query__practice=0,6429.781201800,6429.787511800
dynamic_sart_stimulus_offset__v=1__trial=157__condition=go__digit=8__block=2__phase=query__practice=0,6430.031296600,6430.031842100
dynamic_sart_response_window_close__v=1__trial=157__condition=go__digit=8__block=2__phase=query__practice=0,6431.381268800,6431.381568200
dynamic_sart_stimulus_onset__v=1__trial=158__condition=no_go__digit=3__block=2__phase=query__practice=0,6431.381308300,6431.381731500
dynamic_sart_trial_complete__v=1__trial=157__condition=go__digit=8__block=2__phase=query__practice=0,6431.381268800,6431.387594700
dynamic_sart_stimulus_offset__v=1__trial=158__condition=no_go__digit=3__block=2__phase=query__practice=0,6431.631031400,6431.631689700
dynamic_sart_response_window_close__v=1__trial=158__condition=no_go__digit=3__block=2__phase=query__practice=0,6432.982026400,6432.982342300
dynamic_sart_stimulus_onset__v=1__trial=159__condition=go__digit=4__block=2__phase=query__practice=0,6432.982067800,6432.982532400
dynamic_sart_trial_complete__v=1__trial=158__condition=no_go__digit=3__block=2__phase=query__practice=0,6432.982026400,6432.992252400
dynamic_sart_stimulus_offset__v=1__trial=159__condition=go__digit=4__block=2__phase=query__practice=0,6433.235979400,6433.236548900
dynamic_sart_response_window_close__v=1__trial=159__condition=go__digit=4__block=2__phase=query__practice=0,6434.581625500,6434.581856000
dynamic_sart_stimulus_onset__v=1__trial=160__condition=go__digit=6__block=2__phase=query__practice=0,6434.581663500,6434.582012300
dynamic_sart_trial_complete__v=1__trial=159__condition=go__digit=4__block=2__phase=query__practice=0,6434.581625500,6434.588063000
dynamic_sart_stimulus_offset__v=1__trial=160__condition=go__digit=6__block=2__phase=query__practice=0,6434.835779300,6434.836348200
dynamic_sart_response_window_close__v=1__trial=160__condition=go__digit=6__block=2__phase=query__practice=0,6436.182801700,6436.183076000
dynamic_sart_stimulus_onset__v=1__trial=161__condition=go__digit=9__block=2__phase=query__practice=0,6436.182838200,6436.183235200
dynamic_sart_trial_complete__v=1__trial=160__condition=go__digit=6__block=2__phase=query__practice=0,6436.182801700,6436.189054600
dynamic_sart_stimulus_offset__v=1__trial=161__condition=go__digit=9__block=2__phase=query__practice=0,6436.442317600,6436.442545700
dynamic_sart_response_window_close__v=1__trial=161__condition=go__digit=9__block=2__phase=query__practice=0,6437.789936200,6437.790243700
dynamic_sart_stimulus_onset__v=1__trial=162__condition=go__digit=7__block=2__phase=query__practice=0,6437.789976300,6437.790428700
dynamic_sart_trial_complete__v=1__trial=161__condition=go__digit=9__block=2__phase=query__practice=0,6437.789936200,6437.796515900
dynamic_sart_stimulus_offset__v=1__trial=162__condition=go__digit=7__block=2__phase=query__practice=0,6438.042532700,6438.043263000
dynamic_sart_response_window_close__v=1__trial=162__condition=go__digit=7__block=2__phase=query__practice=0,6439.390022400,6439.390316100
dynamic_sart_stimulus_onset__v=1__trial=163__condition=go__digit=2__block=2__phase=query__practice=0,6439.390060100,6439.390493400
dynamic_sart_trial_complete__v=1__trial=162__condition=go__digit=7__block=2__phase=query__practice=0,6439.390022400,6439.396486600
dynamic_sart_stimulus_offset__v=1__trial=163__condition=go__digit=2__block=2__phase=query__practice=0,6439.643569400,6439.643799500
dynamic_sart_response_window_close__v=1__trial=163__condition=go__digit=2__block=2__phase=query__practice=0,6440.989931400,6440.990230900
dynamic_sart_stimulus_onset__v=1__trial=164__condition=go__digit=1__block=2__phase=query__practice=0,6440.989971000,6440.990399200
dynamic_sart_trial_complete__v=1__trial=163__condition=go__digit=2__block=2__phase=query__practice=0,6440.989931400,6440.996129300
dynamic_sart_stimulus_offset__v=1__trial=164__condition=go__digit=1__block=2__phase=query__practice=0,6441.242258100,6441.242830500
dynamic_sart_response_window_close__v=1__trial=164__condition=go__digit=1__block=2__phase=query__practice=0,6442.590036600,6442.590355900
dynamic_sart_stimulus_onset__v=1__trial=165__condition=go__digit=8__block=2__phase=query__practice=0,6442.590076500,6442.590503200
dynamic_sart_trial_complete__v=1__trial=164__condition=go__digit=1__block=2__phase=query__practice=0,6442.590036600,6442.596457200
dynamic_sart_stimulus_offset__v=1__trial=165__condition=go__digit=8__block=2__phase=query__practice=0,6442.841022300,6442.841640500
dynamic_sart_timing_warning__block=2,6442.996115200,6442.996364300
dynamic_sart_block_end__block=2__phase=query,6443.001666600,6443.001828600
dynamic_sart_abort,6443.057905900,6443.058120700
dynamic_sart_task_end,6443.062621800,6443.062780700
